,tau-testis,gini-testis,RNA tissue specificity,RNA tissue distribution
ENSG00000164743,0.8871410973182978,0.5177372055623874,Tissue enhanced,Detected in many
ENSG00000253250,0.8778807317652653,0.5405231560891939,Tissue enhanced,Detected in many
ENSG00000160345,0.9262942532307775,0.6213919461469275,Tissue enhanced,Detected in many
ENSG00000204711,0.9448920996573129,0.8446013705498914,Tissue enhanced,Detected in some
ENSG00000135045,0.8021717358072845,0.3682610490220979,Tissue enhanced,Detected in all
ENSG00000179058,0.9617021276595746,0.7814512666380424,Tissue enhanced,Detected in some
ENSG00000183346,0.8919320489326925,0.6041423308473359,Tissue enhanced,Detected in many
ENSG00000149679,0.8750528441918363,0.32598441235433473,Tissue enhanced,Detected in all
ENSG00000183128,0.8971428571428571,0.734382124943,Tissue enhanced,Detected in some
ENSG00000118307,0.8917255232294432,0.6324525518073905,Tissue enhanced,Detected in many
ENSG00000170955,0.8668283026002626,0.5521339064688837,Tissue enhanced,Detected in many
ENSG00000173894,0.883780565985896,0.5222108358581361,Tissue enhanced,Detected in many
ENSG00000188649,0.8954716981132073,0.48853238265002963,Tissue enhanced,Detected in many
ENSG00000168491,0.9661468745834999,0.6850988277573371,Tissue enhanced,Detected in many
ENSG00000164221,0.8247849375101444,0.29897118498176,Tissue enhanced,Detected in all
ENSG00000105479,0.9573737373737373,0.7997469955724226,Tissue enhanced,Detected in some
ENSG00000176714,0.7961847988077496,0.34387935099638467,Tissue enhanced,Detected in all
ENSG00000244607,0.863825136612022,0.5617894444957945,Tissue enhanced,Detected in many
ENSG00000170160,0.9311770787180625,0.498448593950914,Tissue enhanced,Detected in many
ENSG00000153237,0.888,0.727364139128845,Tissue enhanced,Detected in many
ENSG00000149548,0.8725705594051035,0.3874000227436414,Tissue enhanced,Detected in many
ENSG00000144395,0.8940625430500065,0.5774484161580935,Tissue enhanced,Detected in some
ENSG00000197599,0.8916666666666663,0.541889483065954,Tissue enhanced,Detected in many
ENSG00000154479,0.9586173021428137,0.6909259195776627,Tissue enhanced,Detected in many
ENSG00000166960,0.9178920706395559,0.7372811059907836,Tissue enhanced,Detected in many
ENSG00000117477,0.8819335279586799,0.6120479493568587,Tissue enhanced,Detected in many
ENSG00000234409,0.9706195443900358,0.6492373093273316,Tissue enhanced,Detected in some
ENSG00000196118,0.8323995296396209,0.45118845500848903,Tissue enhanced,Detected in many
ENSG00000109881,0.8170699973978661,0.3227154046997389,Tissue enhanced,Detected in all
ENSG00000141519,0.8665740483467631,0.48026945534603227,Tissue enhanced,Detected in all
ENSG00000183273,0.9024685845506153,0.7626341075750465,Tissue enhanced,Detected in many
ENSG00000139537,0.9645938617034386,0.7517510698317054,Tissue enhanced,Detected in many
ENSG00000163040,0.9053000159159641,0.566538034938534,Tissue enhanced,Detected in many
ENSG00000152076,0.9372687224669605,0.7775063166906802,Tissue enhanced,Detected in many
ENSG00000115355,0.7519562841530056,0.43075368362672606,Tissue enhanced,Detected in many
ENSG00000179071,0.968061051441493,0.6900719540787448,Tissue enhanced,Detected in many
ENSG00000133101,0.9541373926619834,0.7768395860720665,Tissue enhanced,Detected in many
ENSG00000157456,0.9397945828434529,0.7539820445988996,Tissue enhanced,Detected in many
ENSG00000175305,0.8408074786614284,0.5498929709279172,Tissue enhanced,Detected in many
ENSG00000079335,0.8134494893142218,0.3300329470187382,Tissue enhanced,Detected in all
ENSG00000117399,0.939823524142256,0.6962562152676219,Tissue enhanced,Detected in many
ENSG00000164045,0.9059871703492519,0.5957745892250981,Tissue enhanced,Detected in many
ENSG00000163171,0.8337781166603129,0.48311093580135256,Tissue enhanced,Detected in all
ENSG00000093009,0.9462596570567177,0.7043299648125356,Tissue enhanced,Detected in many
ENSG00000138769,0.8800970586494644,0.5741809421091706,Tissue enhanced,Detected in many
ENSG00000006837,0.8831844507705899,0.3742957662776045,Tissue enhanced,Detected in all
ENSG00000205111,0.9584810126582284,0.7714032114903575,Tissue enhanced,Detected in some
ENSG00000241322,0.9146875,0.6980275789841162,Tissue enhanced,Detected in many
ENSG00000223510,0.974631578947368,0.7960511350711981,Tissue enhanced,Detected in some
ENSG00000239704,0.9166072701354245,0.45325460829493114,Tissue enhanced,Detected in many
ENSG00000153044,0.8691161605063068,0.46394913410537075,Tissue enhanced,Detected in many
ENSG00000123219,0.8784114523204799,0.5717169754285958,Tissue enhanced,Detected in many
ENSG00000138092,0.7924442679675536,0.3119505180246436,Tissue enhanced,Detected in all
ENSG00000175279,0.8647924007966906,0.31692448124663786,Tissue enhanced,Detected in all
ENSG00000251503,0.9096441690882179,0.40231456169127,Tissue enhanced,Detected in all
ENSG00000151725,0.9243027888446217,0.6226378403111417,Tissue enhanced,Detected in many
ENSG00000203760,0.843541287188828,0.4825289472752383,Tissue enhanced,Detected in many
ENSG00000154240,0.8405063291139244,0.37222365997351137,Tissue enhanced,Detected in all
ENSG00000143702,0.8190310467991578,0.38070254222488353,Tissue enhanced,Detected in all
ENSG00000106477,0.8373659034969583,0.3661478599221788,Tissue enhanced,Detected in all
ENSG00000138180,0.948867333973783,0.6963759641149385,Tissue enhanced,Detected in many
ENSG00000111860,0.785002525600404,0.3311749002938371,Tissue enhanced,Detected in all
ENSG00000154227,0.9535879579566585,0.8171598684795163,Tissue enhanced,Detected in some
ENSG00000153140,0.8154633550700165,0.28859998164785616,Tissue enhanced,Detected in all
ENSG00000163885,0.9435336976320589,0.8211177794448614,Tissue enhanced,Detected in some
ENSG00000156206,0.9010538641686184,0.7030866219092842,Tissue enhanced,Detected in many
ENSG00000163075,0.8831101362271992,0.5904594923091964,Tissue enhanced,Detected in many
ENSG00000197748,0.9133954358703169,0.7155124089079139,Tissue enhanced,Detected in many
ENSG00000206530,0.9079907304094067,0.5684494163921026,Tissue enhanced,Detected in many
ENSG00000213085,0.9432463634264598,0.7993238840013033,Tissue enhanced,Detected in some
ENSG00000171811,0.9327176171784808,0.7031795200455746,Tissue enhanced,Detected in many
ENSG00000172361,0.9493592318083901,0.6803886429123622,Tissue enhanced,Detected in many
ENSG00000188596,0.9031345116676459,0.5362275858922301,Tissue enhanced,Detected in many
ENSG00000243710,0.9303278688524593,0.7190728699787476,Tissue enhanced,Detected in many
ENSG00000120051,0.9399531615925057,0.693429791271347,Tissue enhanced,Detected in some
ENSG00000089101,0.9098682095789133,0.7593299199875407,Tissue enhanced,Detected in many
ENSG00000181378,0.9433527958679544,0.7743795095584041,Tissue enhanced,Detected in some
ENSG00000156042,0.8567984570877529,0.523694084397232,Tissue enhanced,Detected in many
ENSG00000142609,0.9359165424739199,0.6517821585025889,Tissue enhanced,Detected in many
ENSG00000188523,0.9497586078837073,0.8112029997945349,Tissue enhanced,Detected in some
ENSG00000206113,0.9830069124423965,0.8743415011357596,Tissue enhanced,Detected in some
ENSG00000104818,0.9546341463414635,0.817383669885865,Tissue enhanced,Detected in some
ENSG00000116254,0.9176368100102955,0.6930827534469823,Tissue enhanced,Detected in many
ENSG00000147432,0.9611073937771836,0.840637352984237,Tissue enhanced,Detected in some
ENSG00000160161,0.8725856192176598,0.6292507099686886,Tissue enhanced,Detected in many
ENSG00000123975,0.8992406913203712,0.4873460907599778,Tissue enhanced,Detected in all
ENSG00000013297,0.8618838179014113,0.7123626100610176,Tissue enhanced,Detected in many
ENSG00000184697,0.9406384814495251,0.7078771401278565,Tissue enhanced,Detected in some
ENSG00000160318,0.82405763809126,0.4285839375153233,Tissue enhanced,Detected in all
ENSG00000188585,0.9697133585722014,0.8895775941230484,Tissue enhanced,Detected in some
ENSG00000153132,0.949791186187122,0.7463054930789321,Tissue enhanced,Detected in many
ENSG00000249581,0.9282352941176469,0.8245349421820012,Tissue enhanced,Detected in some
ENSG00000149646,0.9199304201149124,0.4063811034725895,Tissue enhanced,Detected in many
ENSG00000119946,0.8745120999219362,0.5907174867994851,Tissue enhanced,Detected in many
ENSG00000170037,0.8082095286885246,0.23493515642829532,Tissue enhanced,Detected in all
ENSG00000121058,0.8570870971339358,0.23940067971140544,Tissue enhanced,Detected in all
ENSG00000188517,0.8983745484856904,0.6446201750555356,Tissue enhanced,Detected in many
ENSG00000214575,0.8629610655737703,0.533259733965211,Tissue enhanced,Detected in many
ENSG00000095321,0.8867256342898949,0.43217906348622015,Tissue enhanced,Detected in all
ENSG00000095794,0.8206132767186849,0.3427414847004091,Tissue enhanced,Detected in all
ENSG00000182187,0.96842744383728,0.8903634136382192,Tissue enhanced,Detected in single
ENSG00000268902,0.9392348087021758,0.8774350649350648,Tissue enhanced,Detected in some
ENSG00000126890,0.9423529411764706,0.8321025379848912,Tissue enhanced,Detected in some
ENSG00000244693,0.8480519480519482,0.6481843492684081,Tissue enhanced,Detected in many
ENSG00000166394,0.8785268205642913,0.515525620535568,Tissue enhanced,Detected in many
ENSG00000187553,0.8942622950819678,0.648949989175146,Tissue enhanced,Detected in some
ENSG00000197446,0.9557061790668347,0.8960620025136157,Tissue enhanced,Detected in some
ENSG00000187191,0.9854545454545455,0.9597523219814241,Tissue enhanced,Detected in some
ENSG00000109851,0.9744990892531876,0.9137447405329597,Tissue enhanced,Detected in single
ENSG00000163673,0.9308196721311472,0.7012112223458162,Tissue enhanced,Detected in some
ENSG00000163354,0.95641551071879,0.6302191513712856,Tissue enhanced,Detected in some
ENSG00000077279,0.9116096251557854,0.611530856181566,Tissue enhanced,Detected in some
ENSG00000165490,0.8536698956780921,0.5450172646195324,Tissue enhanced,Detected in many
ENSG00000123136,0.7777027574472684,0.37035820394338215,Tissue enhanced,Detected in all
ENSG00000173077,0.9417391304347826,0.8230936819172114,Tissue enhanced,Detected in some
ENSG00000180383,0.8940659340659339,0.742907983437703,Tissue enhanced,Detected in many
ENSG00000024526,0.9294394130459704,0.6754949284453609,Tissue enhanced,Detected in many
ENSG00000166153,0.8778666666666669,0.4842732590221832,Tissue enhanced,Detected in many
ENSG00000139734,0.9396423248882269,0.6840158158471659,Tissue enhanced,Detected in many
ENSG00000204624,0.8815715093273039,0.5910935280990064,Tissue enhanced,Detected in many
ENSG00000008226,0.9210959214929945,0.7447580645161289,Tissue enhanced,Detected in many
ENSG00000006377,0.9378179762577727,0.6812775585982824,Tissue enhanced,Detected in some
ENSG00000197587,0.907728337236533,0.6740823136818688,Tissue enhanced,Detected in some
ENSG00000100206,0.912318889871437,0.4235294117647057,Tissue enhanced,Detected in many
ENSG00000152592,0.9635701275045537,0.9048943270300338,Tissue enhanced,Detected in some
ENSG00000064218,0.9725337935001437,0.8827251894940951,Tissue enhanced,Detected in some
ENSG00000154099,0.9536620835536751,0.7056154186070225,Tissue enhanced,Detected in many
ENSG00000165506,0.8766572373129751,0.3200550747442954,Tissue enhanced,Detected in all
ENSG00000197653,0.9168332666933221,0.7523966835082265,Tissue enhanced,Detected in some
ENSG00000174844,0.9212401995723453,0.8059321010027789,Tissue enhanced,Detected in some
ENSG00000185842,0.883070228698644,0.4974781171573728,Tissue enhanced,Detected in many
ENSG00000183914,0.9225604996096793,0.7422575277762868,Tissue enhanced,Detected in some
ENSG00000170464,0.8931555782356313,0.4310258465237431,Tissue enhanced,Detected in many
ENSG00000115137,0.8115832614322691,0.33263687169817735,Tissue enhanced,Detected in all
ENSG00000119661,0.8212573461181567,0.32643154349118264,Tissue enhanced,Detected in all
ENSG00000163879,0.8821325251412035,0.5478608262777782,Tissue enhanced,Detected in many
ENSG00000088305,0.9176106381481745,0.5343029133351711,Tissue enhanced,Detected in many
ENSG00000104885,0.8801023640003041,0.34583415792598426,Tissue enhanced,Detected in all
ENSG00000166171,0.8314859109736891,0.4110676864672862,Tissue enhanced,Detected in all
ENSG00000263201,0.9689922480620156,0.9335269993164732,Tissue enhanced,Detected in some
ENSG00000187569,0.9435336976320584,0.8778225806451616,Tissue enhanced,Detected in some
ENSG00000177990,0.9320789865871834,0.5540247744216213,Tissue enhanced,Detected in many
ENSG00000157856,0.9398610121168918,0.7933456006609334,Tissue enhanced,Detected in some
ENSG00000151577,0.9814285714285713,0.926167998063423,Tissue enhanced,Detected in some
ENSG00000185721,0.8169713681347736,0.23921039687898116,Tissue enhanced,Detected in all
ENSG00000175065,0.969041095890411,0.8781362007168456,Tissue enhanced,Detected in some
ENSG00000079393,0.9851979420997561,0.9376141205112598,Tissue enhanced,Detected in some
ENSG00000260596,0.9500683994528042,0.7954545454545452,Tissue enhanced,Detected in some
ENSG00000282757,0.9226190476190474,0.8625730994152043,Tissue enhanced,Detected in some
ENSG00000204348,0.7944822071171531,0.2869950595757047,Tissue enhanced,Detected in all
ENSG00000143479,0.8894944639945073,0.4552619808655243,Tissue enhanced,Detected in all
ENSG00000185055,0.935647517497299,0.6803749366661036,Tissue enhanced,Detected in many
ENSG00000140025,0.8396641343462614,0.2739746022478473,Tissue enhanced,Detected in all
ENSG00000172771,0.9069027907231759,0.6971990243429658,Tissue enhanced,Detected in many
ENSG00000176927,0.9198431057025045,0.5704973118279568,Tissue enhanced,Detected in some
ENSG00000186976,0.9224111597596988,0.5768531786251005,Tissue enhanced,Detected in many
ENSG00000163576,0.9004432561739254,0.5895513623551518,Tissue enhanced,Detected in many
ENSG00000180574,0.8886419753086422,0.5082559339525288,Tissue enhanced,Detected in many
ENSG00000163577,0.8383774695250106,0.3525250409414631,Tissue enhanced,Detected in all
ENSG00000253626,0.9216477511559474,0.5339181956092391,Tissue enhanced,Detected in many
ENSG00000170291,0.8472061320679861,0.25100683528447076,Tissue enhanced,Detected in all
ENSG00000154920,0.9191556254210643,0.5780501129901414,Tissue enhanced,Detected in many
ENSG00000183317,0.8897408778424114,0.6301939524547109,Tissue enhanced,Detected in many
ENSG00000080224,0.9139197367647924,0.6829683338265757,Tissue enhanced,Detected in many
ENSG00000178752,0.9435194672131147,0.7432961052213842,Tissue enhanced,Detected in many
ENSG00000178965,0.9114505712866372,0.7377171215880896,Tissue enhanced,Detected in some
ENSG00000140009,0.935186190424493,0.6275444195273416,Tissue enhanced,Detected in many
ENSG00000105672,0.942887361184558,0.5313833300605175,Tissue enhanced,Detected in many
ENSG00000174279,0.9380327868852458,0.8934901960784314,Tissue enhanced,Detected in some
ENSG00000174371,0.9275127009898919,0.6237477902180315,Tissue enhanced,Detected in many
ENSG00000250821,0.9762969588550985,0.9110389610389613,Tissue enhanced,Detected in some
ENSG00000197416,0.9796969696969697,0.9361639392599146,Tissue enhanced,Detected in some
ENSG00000133193,0.8440869641448233,0.3149284840925315,Tissue enhanced,Detected in all
ENSG00000147724,0.8495930299208989,0.6391863429774971,Tissue enhanced,Detected in some
ENSG00000170074,0.9138157894736844,0.7018976115849067,Tissue enhanced,Detected in many
